100.0,-103.33333333333334,-103.33333333333334,-103.33333333333334
5548.2,-102.5583747974656,-103.05047226636462,-102.06627732856658
12049.2,-102.32170984436185,-102.6402645517831,-102.00315513694059
19225.0,-102.05541593026996,-102.39909601661043,-101.71173584392949
27045.2,-101.7884791246253,-102.1931868395288,-101.38377140972179
35272.4,-101.50989785185305,-101.89793886677994,-101.12185683692617
43852.8,-101.22931435258774,-101.60644505315375,-100.85218365202172
52795.8,-100.95181529313693,-101.41790584576985,-100.48572474050401
62046.4,-100.67417811967896,-101.1049428385462,-100.24341340081172
71442.2,-100.38913125246285,-100.81674742312546,-99.96151508180023
81077.0,-100.11001771306859,-100.58010311622635,-99.63993230991082
90905.4,-99.83097114539859,-100.2567416233056,-99.40520066749158
100964.0,-99.55574749900482,-99.92760455490551,-99.18389044310413
111240.6,-99.28287022742852,-99.72184978147254,-98.8438906733845
121549.6,-99.00246166039747,-99.47251231087627,-98.53241100991868
132073.6,-98.73151698128899,-99.16044545176965,-98.30258851080833
142775.8,-98.46172352875733,-98.92210232401224,-98.00134473350242
153498.8,-98.18609385325583,-98.56462681937559,-97.80756088713606
164357.2,-97.91626947782368,-98.3438397080564,-97.48869924759096
175440.6,-97.65335064482655,-98.02490073450576,-97.28180055514733
186529.8,-97.38320953950058,-97.77195933622694,-96.99445974277423
197755.6,-97.11914306454885,-97.53886477236371,-96.69942135673399
209018.6,-96.85277992251481,-97.22158479688544,-96.48397504814419
220398.4,-96.59032191399017,-96.99031422497963,-96.1903296030007
231742.8,-96.32247072408587,-96.62826194540048,-96.01667950277127
243426.0,-96.07248549577744,-96.43127762947336,-95.71369336208153
255165.0,-95.81542476009781,-96.17977520820334,-95.45107431199229
266929.6,-95.55822563365719,-95.89364724309883,-95.22280402421555
278883.0,-95.30895468234945,-95.6024011182492,-95.0155082464497
290767.0,-95.05160495036995,-95.32219399573036,-94.78101590500954
302723.6,-94.79982316144715,-95.10211708678405,-94.49752923611025
314724.6,-94.54775215710615,-94.8840505804741,-94.2114537337382
326756.4,-94.29647220547149,-94.62774701949208,-93.9651973914509
338962.0,-94.05236360309874,-94.38049012506728,-93.7242370811302
351238.6,-93.80740406514848,-94.12018887026014,-93.49461926003681
363708.4,-93.5689369579544,-93.88934680927845,-93.24852710663036
376170.2,-93.32632259088282,-93.63156053485865,-93.021084646907
388604.4,-93.08299282356762,-93.37722054431329,-92.78876510282196
401151.4,-92.84581918678404,-93.1493197921107,-92.54231858145738
413869.4,-92.61288922361166,-92.9419590555519,-92.28381939167141
426583.8,-92.37660186562204,-92.68506909116925,-92.06813464007482
439198.2,-92.13659676442228,-92.44696257998703,-91.82623094885753
451871.0,-91.90185342072559,-92.18877153523715,-91.61493530621402
464732.6,-91.67340872375947,-91.98958212141086,-91.35723532610807
477655.8,-91.44428215789482,-91.78431804699206,-91.10424626879758
490508.4,-91.21135206978722,-91.58850460616912,-90.83419953340533
503404.2,-90.98197617372946,-91.34888363254652,-90.61506871491241
516376.6,-90.75498573490623,-91.10204756300699,-90.40792390680546
529536.8,-90.53421688057622,-90.90913819900322,-90.15929556214923
542615.8,-90.30705771742811,-90.63334850112622,-89.98076693373
555856.2,-90.08774662774579,-90.40997998328969,-89.76551327220189
568985.4,-89.86193795968728,-90.2284901512203,-89.49538576815426
582290.2,-89.64540811042468,-89.98768825346282,-89.30312796738654
595685.0,-89.42908165483905,-89.80887677747349,-89.04928653220462
608965.6,-89.20725331471775,-89.53854011285833,-88.87596651657717
622313.2,-88.9910776131651,-89.33835452839915,-88.64380069793106
635676.8,-88.77497372054547,-89.12860855725802,-88.42133888383293
649269.6,-88.56703238330607,-88.88776933428919,-88.24629543232295
662695.2,-88.34924679842409,-88.6370079902862,-88.06148560656199
676419.6,-88.1453277998192,-88.42255559512977,-87.86810000450863
690068.4,-87.93422078588503,-88.22880034140057,-87.63964123036949
703885.2,-87.73061007098836,-88.04059134838563,-87.42062879359109
717522.4,-87.51865744044851,-87.77523936051655,-87.26207552038046
731350.8,-87.31684687285829,-87.59325959426363,-87.04043415145296
745156.8,-87.11130661640476,-87.37469466142807,-86.84791857138146
758885.2,-86.90446991327426,-87.15458499301369,-86.65435483353482
772745.2,-86.70396151645633,-86.94185085068187,-86.46607218223079
786725.6,-86.50544871951348,-86.70705102515531,-86.30384641387165
800638.4,-86.3033460373437,-86.53737529554536,-86.06931677914204
814549.0,-86.10285918024209,-86.32939987176601,-85.87631848871817
828610.6,-85.90778501867321,-86.12414772268042,-85.691422314666
842605.6,-85.70888456151295,-85.95253991479905,-85.46522920822684
856504.8,-85.50898945351705,-85.72703160415035,-85.29094730288374
870685.8,-85.31976562743883,-85.51038646220178,-85.12914479267587
884780.2,-85.12379301808349,-85.34745882747768,-84.9001272086893
899014.8,-84.93414070145988,-85.17487199170276,-84.693409411217
913120.0,-84.73878339685218,-84.99911308017886,-84.47845371352551
927417.2,-84.55193496795908,-84.75590822360903,-84.34796171230914
941755.0,-84.36358459372126,-84.5783598841644,-84.14880930327811
956052.2,-84.17439935493414,-84.42867865089019,-83.92012005897809
970574.4,-83.99269684784609,-84.19889399906242,-83.78649969662976
985118.6,-83.80860310437349,-84.04039281179035,-83.57681339695662
999434.4,-83.61849204381025,-83.85681516860262,-83.38016891901788
1013990.4,-83.43937551246232,-83.66327066964139,-83.21548035528325
1028303.8,-83.25024921934303,-83.50005442107735,-83.00044401760871
1042731.0,-83.06857850928938,-83.3558939667745,-82.78126305180426
1057208.2,-82.88720735575771,-83.12171368456724,-82.65270102694818
1071734.4,-82.70721090424293,-82.96109030694107,-82.45333150154478
1086237.0,-82.52655950631573,-82.80881367422577,-82.2443053384057
1100824.8,-82.34904618818737,-82.61839249903139,-82.07969987734336
1115432.2,-82.17156478420218,-82.45134185239303,-81.89178771601132
1130155.4,-81.99740038148622,-82.27646807060528,-81.71833269236716
1144789.2,-81.81966497168493,-82.04920040863156,-81.5901295347383
1159498.4,-81.64581514619456,-81.92166779116842,-81.36996250122071
1174254.4,-81.47266185680945,-81.73591219692493,-81.20941151669398
1189159.0,-81.30348980017962,-81.54027510489661,-81.06670449546263
1203807.6,-81.12616324938114,-81.3499410652842,-80.90238543347807
