100.0,100.0,100.0,100.0
5548.2,5448.2,4962.173046014936,5934.226953985064
12049.2,6501.0,6340.040377734042,6661.959622265958
19225.0,7175.8,7031.585923017204,7320.014076982797
27045.2,7820.2,7625.136676948227,8015.263323051772
35272.4,8227.2,8122.244295057391,8332.15570494261
43852.8,8580.4,8479.581846872697,8681.218153127302
52795.8,8943.0,8776.124297754286,9109.875702245714
62046.4,9250.6,9179.13462376787,9322.06537623213
71442.2,9395.8,9255.501389885714,9536.098610114284
81077.0,9634.8,9468.060082763604,9801.539917236394
90905.4,9828.4,9688.431074877313,9968.368925122686
100964.0,10058.6,9835.275572316865,10281.924427683136
111240.6,10276.6,10078.924002468686,10474.275997531315
121549.6,10309.0,10132.97869447138,10485.02130552862
132073.6,10524.0,10319.712212797729,10728.287787202271
142775.8,10702.2,10420.766704173086,10983.633295826916
153498.8,10723.0,10624.331362632292,10821.668637367708
164357.2,10858.4,10693.857300374644,11022.942699625355
175440.6,11083.4,10967.878140596682,11198.921859403317
186529.8,11089.2,10942.12960869026,11236.270391309741
197755.6,11225.8,11099.741680163504,11351.858319836494
209018.6,11263.0,11159.818121746113,11366.181878253887
220398.4,11379.8,11237.512614754503,11522.087385245495
231742.8,11344.4,11138.23914047521,11550.560859524789
243426.0,11683.2,11562.372850732958,11804.027149267044
255165.0,11739.0,11509.307814673637,11968.692185326363
266929.6,11764.6,11576.798775296858,11952.401224703142
278883.0,11953.4,11734.026346157976,12172.773653842023
290767.0,11884.0,11719.853723770535,12048.146276229465
302723.6,11956.6,11877.610760226471,12035.58923977353
314724.6,12001.0,11872.058152642363,12129.941847357637
326756.4,12031.8,11944.546346781352,12119.053653218647
338962.0,12205.6,12141.472782689407,12269.727217310594
351238.6,12276.6,12154.363344286585,12398.836655713416
363708.4,12469.8,12357.51153220388,12582.088467796118
376170.2,12461.8,12341.428907124675,12582.171092875324
388604.4,12434.2,12354.596608112468,12513.803391887534
401151.4,12547.0,12446.59083707151,12647.40916292849
413869.4,12718.0,12576.052826727688,12859.947173272312
426583.8,12714.4,12591.750907055943,12837.049092944057
439198.2,12614.4,12557.718433331462,12671.081566668538
451871.0,12672.8,12524.125187069227,12821.474812930772
464732.6,12861.6,12667.282476343486,13055.917523656515
477655.8,12923.2,12762.595828198644,13083.804171801357
490508.4,12852.6,12691.925484285777,13013.274515714224
503404.2,12895.8,12790.653911152149,13000.94608884785
516376.6,12972.4,12844.217317862356,13100.582682137643
529536.8,13160.2,12904.957566223797,13415.442433776205
542615.8,13079.0,12928.966670369548,13229.033329630452
555856.2,13240.4,12988.56811163,13492.231888369999
568985.4,13129.2,13006.065114610035,13252.334885389966
582290.2,13304.8,13096.017337884583,13513.582662115416
595685.0,13394.8,13270.107578417932,13519.492421582067
608965.6,13280.6,13081.630655627556,13479.569344372445
622313.2,13347.6,13228.935346459024,13466.264653540977
635676.8,13363.6,13185.339516437321,13541.86048356268
649269.6,13592.8,13413.830170140327,13771.769829859672
662695.2,13425.6,13235.371716088275,13615.828283911726
676419.6,13724.4,13577.364970160168,13871.435029839831
690068.4,13648.8,13552.111324344574,13745.488675655424
703885.2,13816.8,13599.32655334501,14034.273446654988
717522.4,13637.2,13432.777153918649,13841.622846081353
731350.8,13828.4,13629.539998994267,14027.260001005732
745156.8,13806.0,13643.568475966025,13968.431524033975
758885.2,13728.4,13596.907414657708,13859.892585342292
772745.2,13860.0,13795.501938013611,13924.498061986389
786725.6,13980.4,13791.181079170185,14169.618920829815
800638.4,13912.8,13793.107894997205,14032.492105002793
814549.0,13910.6,13799.939257186661,14021.26074281334
828610.6,14061.6,13971.962954087052,14151.237045912949
842605.6,13995.0,13842.778122465921,14147.221877534079
856504.8,13899.2,13731.055121992968,14067.344878007034
870685.8,14181.0,13924.285177677642,14437.714822322358
884780.2,14094.4,13890.062534027653,14298.737465972346
899014.8,14234.6,14112.00187603393,14357.19812396607
913120.0,14105.2,13958.158509256742,14252.24149074326
927417.2,14297.2,14144.655908013454,14449.744091986548
941755.0,14337.8,14122.797209320437,14552.802790679561
956052.2,14297.2,14150.21292573835,14444.187074261652
970574.4,14522.2,14403.611636321266,14640.788363678736
985118.6,14544.2,14399.427074354355,14688.972925645647
999434.4,14315.8,14197.445870372005,14434.154129627994
1013990.4,14556.0,14450.169947557417,14661.830052442583
1028303.8,14313.4,14219.752789683835,14407.047210316165
1042731.0,14427.2,14171.767621472924,14682.632378527078
1057208.2,14477.2,14306.174563295399,14648.225436704603
1071734.4,14526.2,14383.056016542783,14669.343983457218
1086237.0,14502.6,14301.53085766334,14703.669142336661
1100824.8,14587.8,14479.93573344244,14695.664266557558
1115432.2,14607.4,14366.293591955751,14848.506408044248
1130155.4,14723.2,14564.679654302674,14881.720345697328
1144789.2,14633.8,14421.475484222852,14846.124515777146
1159498.4,14709.2,14530.452412603696,14887.947587396306
1174254.4,14756.0,14561.958767268397,14950.041232731603
1189159.0,14904.6,14714.16549682371,15095.03450317629
1203807.6,14648.6,14431.006801576888,14866.193198423112
1218549.0,14741.4,14640.713357390367,14842.086642609633
1233294.8,14745.8,14605.170344521504,14886.429655478494
1248121.0,14826.2,14728.892754637694,14923.507245362307
1263078.0,14957.0,14868.642770527817,15045.357229472183
1278012.8,14934.8,14709.691803792042,15159.908196207956
1292935.2,14922.4,14840.853694136398,15003.946305863601
1307837.2,14902.0,14757.081057138827,15046.918942861173
1322816.6,14979.4,14871.43102297419,15087.36897702581
1337832.4,15015.8,14910.684825072683,15120.915174927315
1352869.0,15036.6,14908.201012465051,15164.99898753495
1367920.0,15051.0,14924.87307979658,15177.12692020342
1383059.6,15139.6,14956.091689561481,15323.10831043852
1398006.4,14946.8,14859.457570448263,15034.142429551735
1413297.2,15290.8,15145.763108141411,15435.836891858587
1428462.4,15165.2,15122.180237099677,15208.219762900324
1443706.6,15244.2,15163.871300271945,15324.528699728056
1458883.8,15177.2,15031.189041507154,15323.210958492848
1473982.2,15098.4,14896.438865124994,15300.361134875006
1489371.0,15388.8,15247.250715296756,15530.349284703243
1504643.0,15272.0,14991.925902661456,15552.074097338544
1520030.0,15387.0,15240.796374873946,15533.203625126054
1535380.6,15350.6,15080.669823843276,15620.530176156724
1550653.4,15272.8,15080.58475606758,15465.01524393242
1565882.2,15228.8,15080.074749958185,15377.525250041814
1581495.2,15613.0,15542.20098870747,15683.79901129253
1596922.0,15426.8,15251.59811644848,15602.001883551518
1612425.8,15503.8,15314.594556103688,15693.00544389631
1628026.6,15600.8,15500.849012010885,15700.750987989113
1643536.0,15509.4,15320.076731488176,15698.723268511823
1659110.0,15574.0,15387.242135373099,15760.757864626901
1674771.8,15661.8,15469.005549872409,15854.59445012759
1690311.0,15539.2,15382.371431174037,15696.028568825965
1706075.0,15764.0,15415.402811256316,16112.597188743684
1721789.2,15714.2,15620.620087625603,15807.779912374399
1737317.6,15528.4,15360.170097782826,15696.629902217173
1752946.8,15629.2,15477.634172716935,15780.765827283067
1768479.4,15532.6,15335.622082455926,15729.577917544075
1784172.6,15693.2,15519.569069575724,15866.830930424278
1799725.0,15552.4,15264.81470830378,15839.985291696219
1815459.6,15734.6,15529.213048126227,15939.986951873774
1831275.4,15815.8,15741.700742243933,15889.899257756066
1847025.0,15749.6,15618.98874474227,15880.211255257731
1862768.2,15743.2,15487.198632816151,15999.20136718385
1878679.4,15911.2,15813.354713961275,16009.045286038727
1894721.2,16041.8,15839.427323978754,16244.172676021244
1910610.4,15889.2,15693.08600253934,16085.313997460662
1926456.2,15845.8,15686.364433077182,16005.235566922816
